Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,Price,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Manual,Car_Age
3718,Volkswagen Polo Diesel Comfortline 1.2L,Delhi,2013,77445,First,22.07,1199.0,73.9,5.0,3.75,False,False,True,11
3719,Ford EcoSport 1.5 Petrol Titanium Plus AT,Pune,2017,14000,First,14.8,1497.0,121.36,5.0,9.99,False,True,False,7
3720,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Kolkata,2012,85122,First,12.99,2494.0,100.0,7.0,8.2,False,False,True,12
3721,Honda City 1.5 EXI,Jaipur,2005,123000,Third,13.0,1493.0,100.0,5.0,1.1,False,True,True,19
3723,Maruti Alto 800 2016-2019 LXI Optional,Chennai,2015,63714,First,24.7,796.0,47.3,5.0,2.45,False,True,True,9
3724,Mercedes-Benz M-Class ML 320 CDI,Pune,2009,53000,First,8.7,2987.0,224.34,5.0,13.75,False,False,False,15
3725,Maruti Swift Dzire LDI,Kolkata,2017,60000,First,26.59,1248.0,74.0,5.0,3.0,False,False,True,7
3726,Maruti Vitara Brezza ZDi Plus Dual Tone,Ahmedabad,2017,33000,First,24.3,1248.0,88.5,5.0,9.25,False,False,True,7
3727,Volvo S60 D5 Summum,Mumbai,2013,31000,First,13.2,2400.0,215.0,5.0,17.65,False,False,False,11
3728,Toyota Fortuner 4x2 AT,Delhi,2014,79000,First,12.55,2982.0,168.5,7.0,18.25,False,False,False,10
3729,Hyundai i20 Sportz Option Diesel,Kochi,2013,67914,First,23.0,1396.0,90.0,5.0,3.45,False,False,True,11
3730,Audi A4 35 TDI Premium,Bangalore,2015,58970,First,17.11,1968.0,174.33,5.0,23.75,False,False,False,9
3731,Nissan Terrano XV D Pre,Mumbai,2013,60000,Second,19.64,1461.0,108.5,5.0,5.45,False,False,True,11
3732,Maruti Celerio ZXI AMT,Coimbatore,2017,35225,First,23.1,998.0,67.04,5.0,5.25,False,True,False,7
3734,Hyundai i10 Sportz AT,Delhi,2012,62282,First,16.95,1197.0,78.9,5.0,2.9,False,True,False,12
3735,BMW 3 Series 320d,Hyderabad,2010,80000,First,22.69,1995.0,190.0,5.0,14.2,False,False,False,14
3736,Hyundai Grand i10 Sportz,Kochi,2018,43698,First,18.9,1197.0,82.0,5.0,5.8,False,True,True,6
3737,Hyundai Grand i10 Asta Option AT,Coimbatore,2017,28052,First,18.9,1197.0,82.0,5.0,7.22,False,True,False,7
3738,Hyundai Grand i10 1.2 Kappa Sportz,Coimbatore,2016,29091,First,18.9,1197.0,81.86,5.0,4.87,False,True,True,8
3739,Volkswagen Polo 1.2 MPI Comfortline,Delhi,2013,63000,First,16.47,1198.0,74.0,5.0,3.3,False,True,True,11
3740,Honda City ZX EXi,Hyderabad,2007,91000,Second,17.7,1497.0,78.0,5.0,3.0,False,True,True,17
3741,Mercedes-Benz GLA Class 200 CDI,Hyderabad,2014,30000,First,17.9,2143.0,136.0,5.0,26.0,False,False,False,10
3742,Maruti Omni 8 Seater BSIV,Hyderabad,2017,24571,First,14.0,796.0,35.0,5.0,2.9,False,True,True,7
3743,Hyundai Verna 1.6 SX VTVT AT,Bangalore,2014,45000,First,15.74,1591.0,121.3,5.0,7.5,False,True,False,10
3744,Maruti Alto 800 LXI,Hyderabad,2015,24617,First,22.74,796.0,47.3,5.0,2.36,False,True,True,9
3745,Maruti Vitara Brezza ZDi Plus Dual Tone,Coimbatore,2017,26927,First,24.3,1248.0,88.5,5.0,11.39,False,False,True,7
3746,Mahindra XUV500 W8 2WD,Kochi,2013,87736,First,15.1,2179.0,140.0,7.0,7.02,False,False,True,11
3747,Maruti Vitara Brezza ZDi,Delhi,2016,35299,First,24.3,1248.0,88.5,5.0,8.0,False,False,True,8
3748,Hyundai i20 1.2 Spotz,Kochi,2017,51612,First,18.6,1197.0,81.83,5.0,7.11,False,True,True,7
3749,Mercedes-Benz E-Class 250 D W 210,Mumbai,1998,55300,First,10.0,1796.0,157.7,5.0,3.9,False,False,False,26
3750,Maruti Alto LXi,Hyderabad,2009,65090,First,19.7,796.0,46.3,5.0,2.15,False,True,True,15
3751,Honda Amaze S i-Vtech,Kolkata,2013,40000,First,18.0,1198.0,86.7,5.0,3.25,False,True,True,11
3752,Land Rover Range Rover Sport HSE,Kochi,2015,38467,First,12.65,2993.0,255.0,5.0,70.66,False,False,False,9
3753,Hyundai Grand i10 CRDi Magna,Mumbai,2013,71904,First,24.0,1120.0,70.0,5.0,4.61,False,False,True,11
3754,Honda Civic 2006-2010 1.8 S MT,Mumbai,2008,87000,First,13.5,1799.0,130.0,5.0,2.35,False,True,True,16
3755,Hyundai Grand i10 CRDi Magna,Chennai,2014,33000,Second,24.0,1120.0,70.0,5.0,4.05,False,False,True,10
3756,Maruti 800 AC Uniq,Jaipur,2009,22100,Second,16.1,796.0,37.0,4.0,0.8,False,True,True,15
3757,Toyota Etios Liva Diesel,Hyderabad,2014,59589,First,23.59,1364.0,67.1,5.0,5.6,False,False,True,10
3758,Hyundai i20 Magna 1.4 CRDi,Delhi,2015,44000,First,22.54,1396.0,88.73,5.0,5.35,False,False,True,9
3759,Maruti Alto K10 VXI,Mumbai,2017,12000,First,24.07,998.0,67.1,5.0,3.25,False,True,True,7
3760,BMW X1 sDrive20d,Pune,2012,66000,Second,17.05,1995.0,184.0,5.0,11.5,False,False,False,12
3761,Maruti Celerio VXI AT,Pune,2016,38009,First,23.1,998.0,67.04,5.0,4.25,False,True,False,8
3762,Skoda Superb Elegance 1.8 TSI AT,Mumbai,2009,35000,Second,13.7,1798.0,157.75,5.0,4.45,False,True,False,15
3763,Mahindra Xylo E4,Pune,2009,70000,First,14.0,2498.0,112.0,7.0,2.85,False,False,True,15
3764,Mahindra XUV500 W8 2WD,Delhi,2014,86000,First,15.1,2179.0,140.0,7.0,7.85,False,False,True,10
3765,Maruti Swift Dzire VXI,Pune,2016,32000,First,19.1,1197.0,85.8,5.0,5.3,False,True,True,8
3766,Ford Ecosport 1.0 Ecoboost Platinum Edition,Mumbai,2017,15000,First,18.88,999.0,123.24,5.0,8.0,False,True,True,7
3767,Toyota Corolla Altis Diesel D4DG,Coimbatore,2014,69918,First,21.43,1364.0,87.2,5.0,9.43,False,False,True,10
3768,Hyundai i20 2015-2017 1.2 Magna,Pune,2012,39000,First,18.5,1197.0,80.0,5.0,2.75,False,True,True,12
3769,Renault Captur 1.5 Diesel Platine Mono,Mumbai,2018,1011,First,20.37,1461.0,108.45,5.0,13.5,False,False,True,6
3770,Mercedes-Benz E-Class 280 CDI,Hyderabad,2009,85000,First,11.0,2987.0,198.5,5.0,9.99,False,False,False,15
3771,Maruti Baleno RS 1.0 Petrol,Chennai,2017,46663,First,21.1,998.0,100.0,5.0,6.95,False,True,True,7
3772,Nissan Sunny 2011-2014 XL AT Special Edition,Chennai,2015,27000,First,17.97,1498.0,99.6,5.0,6.75,False,True,False,9
3773,Hyundai Grand i10 AT Asta,Chennai,2015,15000,First,18.9,1197.0,82.0,5.0,5.5,False,True,False,9
3774,Maruti Ciaz Zeta,Kochi,2018,10575,First,21.56,1462.0,103.25,5.0,9.18,False,True,True,6
3775,Hyundai Xcent 1.2 Kappa S,Jaipur,2014,12500,First,19.1,1197.0,82.0,5.0,4.15,False,True,True,10
3776,Hyundai Verna 1.6 SX CRDi (O),Ahmedabad,2012,52000,First,22.32,1582.0,126.32,5.0,6.5,False,False,True,12
3777,Maruti Wagon R VXI 1.2,Kochi,2015,49818,First,21.5,1197.0,81.8,5.0,4.11,False,True,True,9
3778,Hyundai Verna CRDi,Hyderabad,2008,90000,Second,16.8,1493.0,110.0,5.0,2.25,False,False,True,16
3779,Toyota Etios Liva G,Kochi,2015,52207,First,17.71,1197.0,78.9,5.0,4.56,False,True,True,9
3780,Mahindra Xylo E4 ABS BS III,Pune,2013,167362,First,11.68,2498.0,112.0,7.0,4.0,False,False,True,11
3781,Toyota Etios Liva GD,Coimbatore,2015,49894,First,23.59,1364.0,67.06,5.0,5.27,False,False,True,9
3782,Mahindra Thar DI 4X4,Kochi,2019,13024,First,18.06,2523.0,63.0,7.0,9.11,False,False,True,5
3783,Nissan X-Trail SLX MT,Pune,2010,128000,Second,14.42,1995.0,147.6,5.0,6.2,False,False,True,14
3784,Toyota Innova Crysta 2.8 ZX AT,Kochi,2017,26023,First,11.36,2755.0,171.5,7.0,19.97,False,False,False,7
3785,Hyundai Creta 1.4 CRDi S,Delhi,2016,42784,First,21.38,1396.0,88.7,5.0,10.17,False,False,True,8
3786,Maruti Swift VDI,Pune,2014,115000,First,28.4,1248.0,74.0,5.0,4.5,False,False,True,10
3787,Hyundai Verna 1.6 CRDI SX Option,Kochi,2019,30529,First,23.9,1582.0,126.2,5.0,14.28,False,False,True,5
3788,Maruti Alto LXi BSIII,Kochi,2012,14814,Second,19.7,796.0,46.3,5.0,2.47,False,True,True,12
3789,Maruti S Cross DDiS 200 Alpha,Ahmedabad,2016,58000,First,23.65,1248.0,88.5,5.0,7.9,False,False,True,8
3790,Hyundai EON Era,Hyderabad,2011,68128,First,21.1,814.0,55.2,5.0,2.3,False,True,True,13
3791,Nissan Terrano XL,Hyderabad,2013,63220,First,13.24,1598.0,102.5,5.0,6.5,False,True,True,11
3792,Hyundai EON Era,Hyderabad,2016,30000,First,21.1,814.0,55.2,5.0,3.25,False,True,True,8
3793,Tata Zest Quadrajet 1.3 XT,Bangalore,2017,27768,First,20.65,1248.0,88.7,5.0,5.85,False,False,True,7
3794,Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,Hyderabad,2014,53000,Second,14.21,2143.0,203.0,5.0,29.0,False,False,False,10
3795,Audi Q5 2.0 TDI Premium Plus,Coimbatore,2014,87652,Second,14.16,1968.0,174.3,5.0,25.71,False,False,False,10
3796,Ford Fiesta 1.6 ZXi Leather,Chennai,2008,94873,Second,15.3,1596.0,101.0,5.0,1.85,False,True,True,16
3797,BMW 3 Series 320d Prestige,Mumbai,2015,56000,First,18.88,1995.0,184.0,5.0,22.75,False,False,False,9
3798,Maruti Baleno RS 1.0 Petrol,Kochi,2018,18678,First,21.1,998.0,100.0,5.0,8.32,False,True,True,6
3799,Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,Delhi,2014,30000,First,14.21,2143.0,203.0,5.0,26.0,False,False,False,10
3801,Hyundai i10 Sportz 1.2,Hyderabad,2013,59000,First,20.36,1197.0,78.9,5.0,3.45,False,True,True,11
3802,Hyundai Grand i10 Asta Option,Mumbai,2017,13000,First,18.9,1197.0,82.0,5.0,5.15,False,True,True,7
3803,Honda Brio S MT,Kochi,2014,74325,First,19.4,1198.0,86.8,5.0,3.51,False,True,True,10
3804,Hyundai i20 Magna 1.4 CRDi (Diesel),Kolkata,2015,45000,First,21.9,1396.0,88.76,5.0,3.45,False,False,True,9
3805,Volkswagen Polo Petrol Highline 1.2L,Pune,2013,57000,First,16.47,1198.0,73.9,5.0,3.75,False,True,True,11
3806,Honda City 1.5 EXI,Pune,2001,125943,Second,13.0,1493.0,100.0,5.0,1.45,False,True,True,23
3807,Skoda Octavia Ambiente 1.9 TDI,Delhi,2008,80000,First,18.7,1896.0,66.0,5.0,2.2,False,False,True,16
3808,Ford Endeavour 2.5L 4X2,Hyderabad,2010,154000,First,13.1,2499.0,141.0,7.0,7.99,False,False,True,14
3809,Chevrolet Cruze LTZ,Bangalore,2013,62000,Second,18.3,1991.0,147.9,5.0,6.75,False,False,True,11
3810,Honda CR-V AT With Sun Roof,Kolkata,2013,27000,First,14.0,1197.0,74.0,5.286452057152694,11.99,False,True,False,11
3811,Honda Mobilio V i DTEC,Kolkata,2014,45000,First,24.2,1498.0,98.6,7.0,5.0,False,False,True,10
3812,Maruti Ertiga VDI,Pune,2012,105000,Second,20.77,1248.0,88.76,7.0,5.9,False,False,True,12
3813,Hyundai Grand i10 Sportz,Mumbai,2013,26000,First,18.9,1197.0,82.0,5.0,3.75,False,True,True,11
3814,Jaguar XF 3.0 Litre S Premium Luxury,Mumbai,2014,30900,First,14.74,2993.0,270.9,5.0,29.5,False,False,False,10
3815,Honda Amaze VX i-Vtech,Chennai,2014,48000,First,18.0,1198.0,86.7,5.0,4.75,False,True,True,10
3816,Audi A6 2.7 TDI,Pune,2011,112719,First,12.4,2698.0,179.5,5.0,11.5,False,False,False,13
3817,Hyundai i20 1.2 Spotz,Chennai,2017,5000,First,18.6,1197.0,81.83,5.0,6.95,False,True,True,7
3818,Volkswagen Ameo 1.2 MPI Highline Plus 16,Mumbai,2016,16000,First,17.0,1198.0,73.75,5.0,5.4,False,True,True,8
3819,Renault Fluence 2.0,Jaipur,2011,63000,First,13.4,1997.0,135.1,5.0,4.75,False,True,False,13
3820,Maruti Alto K10 VXI,Chennai,2011,28300,First,24.07,998.0,67.1,5.0,2.15,False,True,True,13
3821,Maruti Alto Std,Jaipur,2005,49000,First,19.7,796.0,46.3,5.0,0.9,False,True,True,19
3822,Maruti Wagon R VXI BS IV,Kolkata,2016,12501,First,20.51,998.0,67.04,5.0,3.5,False,True,True,8
3823,Fiat Linea 1.3 Emotion,Kochi,2016,56628,First,20.4,1248.0,92.0,5.0,5.85,False,False,True,8
3824,Maruti Swift Dzire Vdi BSIV,Pune,2010,105000,First,19.3,1248.0,73.9,5.0,3.15,False,False,True,14
3825,Renault Scala Diesel RxL,Pune,2016,52126,First,21.64,1461.0,84.8,5.0,6.0,False,False,True,8
3826,Hyundai i20 Magna,Kolkata,2010,38000,First,18.5,1197.0,80.0,5.0,2.23,False,True,True,14
3827,Hyundai Xcent 1.2 Kappa SX Option,Bangalore,2016,50000,First,19.1,1197.0,82.0,5.0,2.5,False,True,True,8
3828,Maruti Wagon R LXI,Kochi,2015,50230,First,18.9,998.0,67.1,5.0,3.87,False,True,True,9
3829,Mahindra XUV500 W8 2WD,Ahmedabad,2014,31000,First,15.1,2179.0,140.0,7.0,9.5,False,False,True,10
3830,Toyota Fortuner 4x2 AT,Delhi,2014,79000,First,12.55,2982.0,168.5,7.0,17.75,False,False,False,10
3831,Renault Duster 110PS Diesel RxZ Plus,Delhi,2012,130000,First,19.64,1461.0,108.45,5.0,3.75,False,False,True,12
3832,Hyundai Santro Xing GLS,Chennai,2010,115000,Second,17.92,1086.0,62.1,5.0,1.5,False,True,True,14
3833,Hyundai Verna 1.6 SX VTVT,Pune,2013,41500,Second,17.01,1591.0,121.3,5.0,5.0,False,True,True,11
3834,BMW X1 sDrive 20d Exclusive,Pune,2014,54385,Second,15.06,1995.0,177.0,5.0,17.0,False,False,False,10
3835,Honda Civic 2006-2010 1.8 V AT,Kochi,2011,56361,First,12.9,1799.0,130.0,5.0,4.38,False,True,False,13
3836,Audi A6 35 TFSI Matrix,Delhi,2018,22000,First,15.26,1798.0,187.74,5.0,41.5,False,True,False,6
3837,Maruti Wagon R LXI BS IV,Kolkata,2017,8000,First,20.51,998.0,67.04,5.0,3.0,False,True,True,7
3838,Maruti Vitara Brezza ZDi Plus Dual Tone,Coimbatore,2018,28741,First,24.3,1248.0,88.5,5.0,11.0,False,False,True,6
3839,Land Rover Discovery 3 TDV6 Diesel Automatic,Pune,2012,117236,Second,11.8,2720.0,190.0,7.0,14.0,False,False,False,12
3840,Maruti Dzire New,Pune,2016,30500,First,26.59,1248.0,74.0,5.0,7.65,False,False,False,8
3841,Hyundai Verna VTVT 1.6 SX,Kolkata,2018,5000,First,17.0,1591.0,121.3,5.0,8.7,False,True,True,6
3842,Maruti Ertiga ZDI Plus,Hyderabad,2016,42000,First,25.47,1248.0,88.5,7.0,9.9,False,False,True,8
3843,Hyundai Accent GLE,Mumbai,2010,32773,First,13.2,1495.0,94.0,5.0,2.05,False,True,True,14
3844,Hyundai i20 1.2 Sportz,Kolkata,2016,19008,First,17.0,1197.0,80.0,5.0,5.25,False,True,True,8
3845,Hyundai Verna VTVT 1.6 SX,Kochi,2012,32542,First,17.0,1591.0,121.3,5.0,5.77,False,True,True,12
3846,Maruti Alto LX,Hyderabad,2010,94753,First,19.7,796.0,46.3,5.0,1.95,False,True,True,14
3847,Mahindra Scorpio VLX,Ahmedabad,2011,70000,Second,12.05,2179.0,120.0,8.0,7.45,False,False,True,13
3848,Maruti Wagon R LXI,Delhi,2012,68347,First,18.9,998.0,67.1,5.0,2.6,False,True,True,12
3849,Hyundai i20 1.2 Sportz,Ahmedabad,2011,72000,Second,17.0,1197.0,80.0,5.0,3.25,False,True,True,13
3850,Maruti Ritz VDi,Hyderabad,2010,75014,First,21.1,1248.0,73.9,5.0,3.85,False,False,True,14
3851,Renault Koleos 2.0 Diesel,Delhi,2013,65000,Second,13.73,1995.0,148.0,5.0,7.5,False,False,False,11
3852,BMW 3 Series 320d,Kochi,2012,55598,First,22.69,1995.0,190.0,5.0,11.5,False,False,False,12
3853,Honda Brio V MT,Pune,2013,50000,First,19.4,1198.0,86.8,5.0,3.25,False,True,True,11
3854,Hyundai Sonata GOLD,Chennai,2003,44200,Second,11.7,1997.0,134.0,5.0,1.5,False,True,True,21
3855,Maruti Swift Dzire VDi,Jaipur,2014,65000,First,19.3,1248.0,73.9,5.0,5.31,False,False,True,10
3856,Mahindra XUV500 W8 4WD,Hyderabad,2013,49000,First,16.0,2179.0,140.0,7.0,9.0,False,False,True,11
3857,Hyundai i10 Sportz 1.1L,Kolkata,2016,7200,First,19.81,1086.0,68.05,5.0,3.59,False,True,True,8
3858,Maruti Ciaz ZXi Plus,Kochi,2016,43152,First,20.73,1373.0,91.1,5.0,7.35,False,True,True,8
3859,Toyota Innova 2.5 V Diesel 8-seater,Pune,2013,112000,First,12.8,2494.0,102.0,8.0,12.0,False,False,True,11
3860,Hyundai Grand i10 Sportz,Coimbatore,2017,23540,First,18.9,1197.0,82.0,5.0,6.02,False,True,True,7
3861,Chevrolet Optra Magnum 2.0 LS BSIII,Coimbatore,2008,82160,First,16.52,1991.0,123.7,5.0,2.57,False,False,True,16
3862,Mahindra Ssangyong Rexton RX5,Pune,2013,57000,First,12.83,2696.0,162.0,7.0,12.45,False,False,True,11
3863,Mahindra XUV500 W8 2WD,Coimbatore,2015,39335,First,15.1,2179.0,140.0,7.0,12.63,False,False,True,9
3864,Honda City i VTEC SV,Bangalore,2014,62000,Second,17.4,1497.0,117.3,5.0,7.75,False,True,True,10
3865,Ford Ecosport 1.5 DV5 MT Titanium,Delhi,2014,60000,First,22.7,1498.0,89.84,5.0,5.5,False,False,True,10
3866,Hyundai i20 Sportz 1.2,Kolkata,2015,35000,First,18.6,1197.0,81.83,5.0,4.43,False,True,True,9
3867,Mercedes-Benz CLA 200 CDI Sport,Kochi,2016,32345,First,17.9,2143.0,136.0,5.0,24.51,False,False,False,8
3868,Hyundai EON Magna,Ahmedabad,2014,47000,First,22.0,814.0,55.0,5.0,2.65,False,True,True,10
3870,Toyota Etios G Safety,Delhi,2011,36000,First,17.6,1496.0,88.7,5.0,3.2,False,True,True,13
3871,Maruti Swift Dzire Tour LDI,Chennai,2016,75000,First,23.4,1248.0,74.0,5.0,4.25,False,False,True,8
3872,Maruti Alto LXi,Kolkata,2008,38000,First,19.7,796.0,46.3,5.0,1.1,False,True,True,16
3873,Maruti Celerio ZXI,Chennai,2015,57818,First,23.1,998.0,67.04,5.0,4.3,False,True,True,9
3874,Ford Ecosport 1.5 DV5 MT Titanium Optional,Hyderabad,2015,45000,First,22.7,1498.0,89.84,5.0,8.9,False,False,True,9
3875,Nissan Terrano XV 110 PS Limited Edition,Jaipur,2015,75055,First,19.01,1461.0,108.5,5.0,6.5,False,False,True,9
3876,Honda Accord VTi-L AT,Delhi,2009,65462,Third,11.1,2354.0,142.0,5.0,3.5,False,True,False,15
3877,Maruti Swift Ldi BSIII,Hyderabad,2008,76206,First,17.8,1248.0,75.0,5.0,4.25,False,False,True,16
3878,Mahindra XUV500 AT W10 FWD,Kochi,2018,25948,First,16.0,2179.0,140.0,7.0,16.46,False,False,False,6
3879,Honda Jazz 1.2 VX i VTEC,Mumbai,2016,28500,First,18.7,1199.0,88.7,5.0,5.95,False,True,True,8
3880,Honda City i VTEC V,Mumbai,2015,28004,First,17.8,1497.0,117.3,5.0,7.1,False,True,True,9
3881,Fiat Grande Punto 1.2 Dynamic,Kolkata,2011,25000,Second,15.7,1172.0,67.0,5.0,1.25,False,True,True,13
3883,Maruti Ertiga ZXI,Pune,2013,82543,First,16.02,1373.0,93.7,7.0,5.5,False,True,True,11
3884,Nissan Micra XL,Chennai,2013,30000,First,18.44,1198.0,75.0,5.0,3.25,False,True,True,11
3885,Honda City 1.5 V MT,Hyderabad,2010,27800,First,17.0,1497.0,118.0,5.0,5.0,False,True,True,14
3886,Toyota Etios VX,Coimbatore,2016,33415,First,16.78,1496.0,88.73,5.0,6.58,False,True,True,8
3887,BMW 3 Series 320d Luxury Line,Mumbai,2013,38000,First,18.88,1995.0,184.0,5.0,19.5,False,False,False,11
3888,Honda Jazz 1.2 SV i VTEC,Kochi,2017,41981,First,18.7,1199.0,88.7,5.0,6.14,False,True,True,7
3889,Maruti Dzire VDI,Jaipur,2013,77084,First,28.4,1248.0,73.75,5.0,4.95,False,False,True,11
3890,Skoda Rapid 1.6 TDI Elegance,Hyderabad,2013,71803,First,20.5,1598.0,103.5,5.0,5.75,False,False,True,11
3891,Mahindra XUV500 W6 2WD,Kolkata,2013,73314,First,15.1,2179.0,140.0,7.0,6.6,False,False,True,11
3892,Hyundai Grand i10 AT Asta,Coimbatore,2015,69053,First,18.9,1197.0,82.0,5.0,5.72,False,True,False,9
3893,Honda City 1.5 V MT,Delhi,2009,79782,Second,17.0,1497.0,118.0,5.0,2.6,False,True,True,15
3894,Toyota Innova 2.5 GX 7 STR,Hyderabad,2010,250000,Second,12.8,2494.0,102.0,7.0,6.5,False,False,True,14
3895,Mahindra XUV500 W8 2WD,Pune,2011,90000,Second,15.1,2179.0,140.0,7.0,6.1,False,False,True,13
3896,Maruti Swift Dzire VDi,Hyderabad,2010,130000,First,19.3,1248.0,73.9,5.0,3.85,False,False,True,14
3897,Volkswagen Vento Petrol Highline,Pune,2013,65000,Second,15.04,1598.0,103.6,5.0,4.5,False,True,True,11
3899,Audi A4 2.0 TDI,Bangalore,2013,76000,Second,16.55,1968.0,147.51,5.0,18.25,False,False,False,11
3900,Maruti Ertiga LXI,Ahmedabad,2012,28002,First,16.02,1373.0,93.7,7.0,5.75,False,True,True,12
3902,Maruti 800 AC,Jaipur,2010,70000,Second,16.1,796.0,37.0,4.0,0.9,False,True,True,14
3903,Honda City 1.5 V MT,Hyderabad,2011,66276,First,17.0,1497.0,118.0,5.0,5.5,False,True,True,13
3904,Maruti Swift Dzire VXI,Kolkata,2014,45000,First,19.1,1197.0,85.8,5.0,3.99,False,True,True,10
3905,Toyota Camry Hybrid,Delhi,2014,67000,First,19.16,2494.0,158.2,5.0,18.75,False,True,False,10
3906,Hyundai Grand i10 CRDi Sportz,Kolkata,2014,43068,First,24.0,1120.0,70.0,5.0,3.5,False,False,True,10
3907,Toyota Innova Crysta 2.8 GX AT 8S,Chennai,2016,40000,First,11.36,2755.0,171.5,8.0,16.45,False,False,False,8
3908,Hyundai i10 Magna,Coimbatore,2011,50436,First,20.36,1197.0,78.9,5.0,3.65,False,True,True,13
3909,Hyundai Grand i10 AT Asta,Bangalore,2014,21000,First,18.9,1197.0,82.0,5.0,5.4,False,True,False,10
3910,Maruti Baleno Alpha Diesel,Mumbai,2018,2000,First,27.39,1248.0,74.0,5.0,8.7,False,False,True,6
3911,Skoda Superb Style 1.8 TSI AT,Mumbai,2016,14500,First,14.67,1798.0,177.46,5.0,20.75,False,True,False,8
3912,Mercedes-Benz New C-Class 220 CDI AT,Hyderabad,2010,68782,First,14.84,2143.0,170.0,5.0,12.5,False,False,False,14
3913,Maruti Ritz VDi,Kolkata,2011,35888,First,21.1,1248.0,73.9,5.0,1.89,False,False,True,13
3914,Maruti Swift Dzire Tour LDI,Kolkata,2015,168205,First,23.4,1248.0,74.0,5.0,4.0,False,False,True,9
3915,Honda Civic 2010-2013 1.8 V MT,Mumbai,2012,47000,First,14.8,1799.0,130.2,5.0,3.95,False,True,True,12
3916,Maruti Ertiga SHVS VDI,Hyderabad,2015,93700,First,24.52,1248.0,88.5,7.0,7.85,False,False,True,9
3917,Hyundai Elantra CRDi SX,Kolkata,2014,45000,First,22.7,1582.0,126.24,5.0,7.0,False,False,True,10
3918,Toyota Fortuner 4x2 AT,Hyderabad,2016,55547,First,12.55,2982.0,168.5,7.0,24.99,False,False,False,8
3919,Volkswagen Polo GT TSI,Delhi,2013,69000,First,17.21,1197.0,103.6,5.0,4.5,False,True,False,11
3920,Skoda Octavia Classic 1.9 TDI MT,Pune,2005,88000,Third,18.7,1896.0,66.0,5.0,1.25,False,False,True,19
3921,Volkswagen Polo 1.5 TDI Trendline,Delhi,2014,32400,First,20.14,1498.0,88.8,5.0,3.95,False,False,True,10
3922,Hyundai Santro Xing GL Plus,Pune,2012,79000,Second,17.92,1086.0,62.1,5.0,1.6,False,True,True,12
3923,Hyundai Accent GLE,Hyderabad,2004,110000,First,13.2,1495.0,94.0,5.0,0.6,False,True,True,20
3924,Hyundai EON D Lite Plus,Coimbatore,2014,45407,Second,21.1,814.0,55.2,5.0,3.39,False,True,True,10
3925,Toyota Innova 2.5 V Diesel 7-seater,Hyderabad,2011,136490,First,12.8,2494.0,102.0,7.0,9.8,False,False,True,13
3926,Maruti Ignis 1.3 Zeta,Mumbai,2017,19000,First,26.8,1248.0,74.0,5.0,5.91,False,False,True,7
3927,Maruti Ciaz Alpha,Mumbai,2017,19416,First,21.56,1462.0,103.25,5.0,8.25,False,True,True,7
3928,Maruti Swift Dzire VXi,Mumbai,2012,15500,First,17.5,1298.0,85.8,5.0,3.75,False,True,True,12
3929,Honda City i VTEC CVT VX,Hyderabad,2017,12538,First,18.0,1497.0,117.3,5.0,12.5,False,True,False,7
3931,Honda Brio S MT,Delhi,2015,44328,First,19.4,1198.0,86.8,5.0,3.8,False,True,True,9
3932,Toyota Etios Liva GD,Delhi,2014,63000,First,23.59,1364.0,67.04,5.0,4.35,False,False,True,10
3933,Volvo XC60 D5,Hyderabad,2015,100000,First,13.5,2400.0,215.0,5.0,32.5,False,False,False,9
3934,Tata Indigo CS eGVX,Kolkata,2015,103000,First,15.64,1193.0,64.08,5.0,3.0,False,True,True,9
3935,Toyota Innova Crysta 2.8 ZX AT,Pune,2016,50296,Second,11.36,2755.0,171.5,7.0,19.0,False,False,False,8
3936,Volkswagen Vento Diesel Highline,Pune,2013,95500,First,20.54,1598.0,103.6,5.0,5.0,False,False,True,11
3937,Ford Ecosport 1.5 DV5 MT Titanium,Pune,2014,72100,First,22.7,1498.0,89.84,5.0,5.45,False,False,True,10
3938,Maruti Wagon R VXI,Mumbai,2010,19119,First,18.9,998.0,67.1,5.0,2.7,False,True,True,14
3939,Mercedes-Benz S-Class 320 L,Mumbai,2006,30000,First,13.0,2987.0,210.0,5.0,10.75,False,True,True,18
3940,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2015,75600,First,20.14,1498.0,88.8,5.0,5.8,False,False,True,9
3941,Tata Indica GLS BS IV,Pune,2007,137000,Second,15.3,1193.0,65.3,5.0,0.95,False,True,True,17
3942,Maruti 800 Std BSIII,Jaipur,2002,53500,Second,16.1,796.0,37.0,4.0,0.63,False,True,True,22
3943,Jeep Compass 2.0 Longitude,Kochi,2018,26101,First,17.1,1956.0,170.0,5.0,17.55,False,False,True,6
3944,Maruti Alto K10 LXI Optional,Pune,2016,7000,First,24.07,998.0,67.1,5.0,3.0,False,True,True,8
3945,Skoda Octavia Elegance 2.0 TDI AT,Bangalore,2013,50000,First,19.3,1968.0,141.0,5.0,15.0,False,False,False,11
